Nottingham, Andrew T.; Baath, Erland; Reischke, Stephanie; Salinas, Norma; Meir, Patrick;;;;;;;;;;;;;;;;;;;;
Filandysheva, L. B.; Evseeva, N. S.; Zhilina, T. N.;;;;;;;;;;;;;;;;;;;;;;
"Elsayed, Eman; AL-Dadah, Raya; Mahmoud, Saad; Anderson, Paul; Elsayed, Ahmed";;;;;;;;;;;;;;;;;;;;;;;;
"Mota-Babiloni, Adrian; Belman-Flores, J. M.; Makhnatch, Pavel; Navarro-Esbri, Joaquin; Barroso-Maldonado, J. M.";;;;;;;;;;;;;;;;;;;;;;;;
Morton, Brian;;;;;;;;;;;;;;;;;;;;;;;;
"Feng, Xiao; Lin, Congtian; Qiao, Huijie; Ji, Liqiang";;;;;;;;;;;;;;;;;;;;;;;;
"Yadav, Shailendra; Kundu, Sharbadeb; Ghosh, Sankar K.; Maitra, S. S.";;;;;;;;;;;;;;;;;;;;;;;;
White, Tom;;;;;;;;;;;;;;;;;;;;;;;;
"Carlos Gutierrez-Marco, Juan; Sa, Artur A.; Garcia-Bellido, Diego C.; Rabano, Isabel";;;;;;;;;;;;;;;;;;;;;;;;
Lord, Joshua P.;;;;;;;;;;;;;;;;;;;;;;;;
MacCracken, Michael C.;;;;;;;;;;;;;;;;;;;;;;;;
"Wiens, John J.; Litvinenko, Yuriy; Harris, Lauren; Jezkova, Tereza";;;;;;;;;;;;;;;;;;;;;;;;
"Jones, Kendall R.; Klein, Carissa J.; Halpern, Benjamin S.; Venter, Oscar; Grantham, Hedley; Kuempel, Caitlin D.; Shumway, Nicole; Friedlander, Alan M.; Possingham, Hugh P.; Watson, James E. M.";;;;;;;;;;;;;;;;;;;;;;;;
"Kraaijenbrink, P. D. A.; Bierkens, M. F. P.; Lutz, A. F.; Immerzeel, W. W.";;;;;;;;;;;;;;;;;;;;;;;;
"Anderson, Brile; Bernauer, Thomas; Balietti, Stefano";;;;;;;;;;;;;;;;;;;;;;;;
"Lague, Marysa M.; Swann, Abigail L. S.";;;;;;;;;;;;;;;;;;;;;;;;
"Hammar, Torun; Ortiz, Carina A.; Stendahl, Johan; Ahlgren, Serina; Hansson, Per-Anders";;;;;;;;;;;;;;;;;;;;;;;;
"Tan, Eric C. D.; Schuetzle, Dennis; Zhang, Yimin; Hanbury, Orion; Schuetzle, Robert";;;;;;;;;;;;;;;;;;;;;;;;
"Buruga, Kezia; Song, Hocheol; Shang, Jin; Bolan, Nanthi; Kalathi, Jagannathan Thimmarajampet; Kim, Ki-Hyun";;;;;;;;;;;;;;;;;;;;;;;;
"Piemontese, Luigi; Fetzer, Ingo; Rockstroem, Johan; Jaramillo, Fernando";;;;;;;;;;;;;;;;;;;;;;;;
"Yang, Tianjiao; Chen, Ying; Zhou, Shengqian; Li, Haowen";;;;;;;;;;;;;;;;;;;;;;;;
"Yonemura, Seiichiro; Uchida, Masao; Iwahana, Go; Kim, Yongwon; Yoshikawa, Kenji";;;;;;;;;;;;;;;;;;;;;;;;
Boshier, Roger;;;;;;;;;;;;;;;;;;;;;;;;
"Stanciu, Sorin; Iancu, Tiberiu; Stefan, Carolina; Banu, Constantin; Moatar, Mihaela";;;;;;;;;;;;;;;;;;;;;;;;
"Kim, Tae-Hoon; Kim, Guebuem; Lee, Shin-Ah; Dittmar, Thorsten";;;;;;;;;;;;;;;;;;;;;;;;
"Hupalo, Kamil; Riss, H. Wolfgang; Grabowski, Michal; Thiel, Jacqueline; Bacela-Spychalska, Karolina; Meyer, Elizabeth, I";;;;;;;;;;;;;;;;;;;;;;;;
"Yamineva, Yulia; Kulovesi, Kati";;;;;;;;;;;;;;;;;;;;;;;;
"Kokangul, Ali; Polat, Ulviye; Dagsuyu, Cansu";;;;;;;;;;;;;;;;;;;;;;;;
"Houshyar, Ehsan; Grundmann, Philipp";;;;;;;;;;;;;;;;;;;;;;;;
Borthwick, Alistair G. L.;;;;;;;;;;;;;;;;;;;;;;;;
"Barkdoll, Brian D.; Murray, Keenan; Sherrin, Alicia; O'Neill, Jennifer; Ghimire, Santosh R.";;;;;;;;;;;;;;;;;;;;;;;;
"Tierney, Jessica E.; Ummenhofer, Caroline C.; deMenocal, Peter B.";;;;;;;;;;;;;;;;;;;;;;;;
"Fertitta-Roberts, Cara; Oikawa, Patricia Y.; Jenerette, G. Darrel";;;;;;;;;;;;;;;;;;;;;;;;
Liu, Xiying;;;;;;;;;;;;;;;;;;;;;;;;
"Lee, June-Yi; Kwon, MinHo; Yun, Kyung-Sook; Min, Seung-Ki; Park, In-Hong; Ham, Yoo-Geun; Jin, Emilia Kyung; Kim, Joo-Hong; Seo, Kyong-Hwan; Kim, WonMoo; Yim, So-Young; Yoon, Jin-Ho";;;;;;;;;;;;;;;;;;;;;;;;
Tobin, Kenneth;;;;;;;;;;;;;;;;;;;;;;;;
"Basso, Luana S.; Gatti, Luciana V.; Gloor, Manuel; Miller, John B.; Domingues, Lucas G.; Correia, Caio S. C.; Borges, Viviane F.";;;;;;;;;;;;;;;;;;;;;;;;
"Jackson, L. C.; Kahana, R.; Graham, T.; Ringer, M. A.; Woollings, T.; Mecking, J. V.; Wood, R. A.";;;;;;;;;;;;;;;;;;;;;;;;
Wojcik-Gront, Elzbieta;;;;;;;;;;;;;;;;;;;;;;;;
"Carrer, Dominique; Pique, Gaetan; Ferlicoq, Morgan; Ceamanos, Xavier; Ceschia, Eric";;;;;;;;;;;;;;;;;;;;;;;;
"Welman, Shaun; Tuen, Andrew A.; Lovegrove, Barry G.";;;;;;;;;;;;;;;;;;;;;;;;
"Khandu; Awange, Joseph L.; Kuhn, Michael; Anyah, Richard; Forootan, Ehsan";;;;;;;;;;;;;;;;;;;;;;;;
"Ge, Xuezhen; He, Shanyong; Zhu, Chenyi; Wang, Tao; Xu, Zhichun; Zong, Shixiang";;;;;;;;;;;;;;;;;;;;;;;;
"Geetha, A.; Subramani, C.";;;;;;;;;;;;;;;;;;;;;;;;
"Estrada, Francisco; Botzen, W. J. Wouter; Tol, Richard S. J.";;;;;;;;;;;;;;;;;;;;;;;;
"Anneville, Orlane; Vogel, Camille; Lobry, Jeremy; Guillard, Jean";;;;;;;;;;;;;;;;;;;;;;;;
"Engel, Anja; Bange, Hermann W.; Cunliffe, Michael; Burrows, Susannah M.; Friedrichs, Gernot; Galgani, Luisa; Herrmann, Hartmut; Hertkorn, Norbert; Johnson, Martin; Liss, Peter S.; Quinn, Patricia K.; Schartau, Markus; Soloviev, Alexander; Stolle, Christian; Upstill-Goddard, Robert C.; van Pinxteren, Manuela; Zaencker, Birthe";;;;;;;;;;;;;;;;;;;;;;;;
"Ahmad, Abdalqader; Al-Dadah, Raya; Mahmoud, Saad";;;;;;;;;;;;;;;;;;;;;;;;
"Norris, Joel R.; Allen, Robert J.; Evan, Amato T.; Zelinka, Mark D.; O'Dell, Christopher W.; Klein, Stephen A.";;;;;;;;;;;;;;;;;;;;;;;;
"Nicoletti, Giovanni; Bruno, Roberto; Arcuri, Natale; Nicoletti, Gerardo";;;;;;;;;;;;;;;;;;;;;;;;
"Foley, Patrick; Roth, Tara; Foley, Janet; Ray, Chris";;;;;;;;;;;;;;;;;;;;;;;;
"Nunez-Lopez, Jesus M.; Hernandez-Calderon, Oscar M.; Ponce-Ortega, Jose M.; Cervantes-Gaxiola, Maritza E.; Rubio-Castro, Eusiel";;;;;;;;;;;;;;;;;;;;;;;;
"Chiang, Yi-Hsuan; Liao, Wanjiun";;;;;;;;;;;;;;;;;;;;;;;;
"Reddy, K. Srikanth; Panwar, Lokesh Kumar; Kumar, Rajesh; Panigrahi, Bijaya Ketan";;;;;;;;;;;;;;;;;;;;;;;;
"McGillen, Max R.; Bernard, Francois; Fleming, Eric L.; Burkholder, James B.";;;;;;;;;;;;;;;;;;;;;;;;
"Pitcher, Lincoln H.; Smith, Laurence C.";;;;;;;;;;;;;;;;;;;;;;;;
"Zhuang, Qifan; Li, Guosheng; Wang, Fu; Tian, Lizhu; Jiang, Xingyu; Zhang, Kexing; Liu, Geng; Pan, Shaoming; Liu, Zhiyong";;;;;;;;;;;;;;;;;;;;;;;;
Drijfhout, Sybren;;;;;;;;;;;;;;;;;;;;;;;;
"Stiller, Gabriele P.; Fierli, Federico; Ploeger, Felix; Cagnazzo, Chiara; Funke, Bernd; Haenel, Florian J.; Reddmann, Thomas; Riese, Martin; von Clarmann, Thomas";;;;;;;;;;;;;;;;;;;;;;;;
"Gasser, Thomas; Peters, Glen P.; Fuglestvedt, Jan S.; Collins, William J.; Shindell, Drew T.; Ciais, Philippe";;;;;;;;;;;;;;;;;;;;;;;;
"Wagner, Till J. W.; Eisenman, Ian";;;;;;;;;;;;;;;;;;;;;;;;
"Feng, Jinfei; Li, Fengbo; Zhou, Xiyue; Xu, Chunchun; Ji, Long; Chen, Zhongdu; Fang, Fuping";;;;;;;;;;;;;;;;;;;;;;;;
Shevah, Yehuda;;;;;;;;;;;;;;;;;;;;;;;;
"Oo, Aung Zaw; Sudo, Shigeto; Inubushi, Kazuyuki; Chellappan, Umamageswari; Yamamoto, Akinori; Ono, Keitsuke; Mano, Masayoshi; Hayashida, Sachiko; Koothan, Vanitha; Osawa, Takeshi; Terao, Yukio; Palanisamy, Jothimani; Palanisamy, Elayakumar; Venkatachalam, Ravi";;;;;;;;;;;;;;;;;;;;;;;;
"Oral, N. Gozde; Ozdeniz, Mesufi B.";;;;;;;;;;;;;;;;;;;;;;;;
"Wu, Chuanhao; Hu, Bill X.; Huang, Guoru; Wang, Peng; Xu, Kai";;;;;;;;;;;;;;;;;;;;;;;;
"Houdijk, J. G. M.; Tolkamp, B. J.; Rooke, J. A.; Hutchings, M. R.";;;;;;;;;;;;;;;;;;;;;;;;
"Kamali, Farahnaz Pashaei; Meuwissen, Miranda P. M.; de Boer, Imke J. M.; van Middelaar, Corina E.; Moreira, Adonis; lansink, Alfons G. J. M. Oude";;;;;;;;;;;;;;;;;;;;;;;;
"Hou Huijing; Yang Shihong; Wang Fangtong; Li Dan; Xu Junzeng";;;;;;;;;;;;;;;;;;;;;;;;
"Baragatti, Meili; Grollemund, Paul-Marie; Montpied, Pierre; Dupouey, Jean-Luc; Gravier, Joel; Murat, Claude; Le Tacon, Francois";;;;;;;;;;;;;;;;;;;;;;;;
"Todorovska, Elena; Abu Mhadi, Nabil; Christov, Nikolai; Bozhanova, Violeta; Atanassov, Atanas";;;;;;;;;;;;;;;;;;;;;;;;
"Chattopadhyay, D.; Sharma, Meenakshi";;;;;;;;;;;;;;;;;;;;;;;;
"Shi, Jianzhi; Chen, Yuting; Xu, Yan; Ji, Dehua; Chen, Changsheng; Xie, Chaotian";;;;;;;;;;;;;;;;;;;;;;;;
Dordevic, Tijana;;;;;;;;;;;;;;;;;;;;;;;;
"Gaucherel, Cedric; Moron, Vincent";;;;;;;;;;;;;;;;;;;;;;;;
"Jahangir, Misbah; Ali, Syeda Maria; Khalid, Bushra";;;;;;;;;;;;;;;;;;;;;;;;
"Clayson, Carol Anne; Edson, James B.";;;;;;;;;;;;;;;;;;;;;;;;
"Mi, Jiandui; Peng, Haiyan; Wu, Yinbao; Wang, Yan; Liao, Xindi";;;;;;;;;;;;;;;;;;;;;;;;
"Finnegan, William; Yan, Mingjia; Holden, Nicholas M.; Goggins, Jamie";;;;;;;;;;;;;;;;;;;;;;;;
"Kleinschmitt, Christoph; Boucher, Olivier; Platt, Ulrich";;;;;;;;;;;;;;;;;;;;;;;;
"Vishnevskyi, Valentyn P.; Sheludko, Nataliya M.";;;;;;;;;;;;;;;;;;;;;;;;
"Kapadia, Zarashpe Z.; Spracklen, Dominick V.; Arnold, Steve R.; Borman, Duncan J.; Mann, Graham W.; Pringle, Kirsty J.; Monks, Sarah A.; Reddington, Carly L.; Benduhn, Francois; Rap, Alexandru; Scott, Catherine E.; Butt, Edward W.; Yoshioka, Masaru";;;;;;;;;;;;;;;;;;;;;;;;
"Berg, Alexis; Lintner, Benjamin R.; Findell, Kirsten; Giannini, Alessandra";;;;;;;;;;;;;;;;;;;;;;;;
"Helvaci, H. U.; Khan, Z. A.";;;;;;;;;;;;;;;;;;;;;;;;
"Karpinska-Kolaczek, Monika; Stachowicz-Rybka, Renata; Obidowicz, Andrzej; Woszczyk, Michal; Kolaczek, Piotr";;;;;;;;;;;;;;;;;;;;;;;;
"Pirlo, G.; Care, S.; Della Casa, G.; Marchetti, R.; Ponzoni, G.; Faeti, V.; Fantin, V.; Masoni, P.; Buttol, P.; Zerbinatti, L.; Falconi, F.";;;;;;;;;;;;;;;;;;;;;;;;
"Sun Wei; Wang Yuwei; Zhang Chongchong";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Xiaoming; Wang, Ruochen; Ma, Chuang; Shi, Xue; Liu, Zhenshan; Wang, Zhonghua; Sun, Qixin; Cao, Jun; Xu, Shengbao";;;;;;;;;;;;;;;;;;;;;;;;
"Burt, John A.; Paparella, Francesco; Al-Mansoori, Noura; Al-Mansoori, Amna; Al-Jailani, Hamad";;;;;;;;;;;;;;;;;;;;;;;;
"Scherhaufer, Silvia; Moates, Graham; Hartikainen, Hanna; Waldron, Keith; Obersteiner, Gudrun";;;;;;;;;;;;;;;;;;;;;;;;
"Hanna, Makinen; Janne, Kaseva; Perttu, Virkajarvi; Helena, Kahiluoto";;;;;;;;;;;;;;;;;;;;;;;;
"Chung, Wei-Chieh; Chang, Moo-Been";;;;;;;;;;;;;;;;;;;;;;;;
"Hadian, Saeed; Madani, Kaveh";;;;;;;;;;;;;;;;;;;;;;;;
Kim, Yongwon;;;;;;;;;;;;;;;;;;;;;;;;
"Bozec, Yves-Marie; Alvarez-Filip, Lorenzo; Mumby, Peter J.";;;;;;;;;;;;;;;;;;;;;;;;
"Somplak, Radovan; Pavlas, Martin; Nevrly, Vlastimir; Tous, Michal; Popela, Pavel";;;;;;;;;;;;;;;;;;;;;;;;
"Meneghello, Gianluca; Marshall, John; Campin, Jean-Michel; Doddridge, Edward; Timmermans, Mary-Louise";;;;;;;;;;;;;;;;;;;;;;;;
"Lin, Lijie; Ge, Erjia; Liu, Xiaoping; Liao, Weilin; Luo, Ming";;;;;;;;;;;;;;;;;;;;;;;;
"Schakel, Wouter; Hung, Christine Roxanne; Tokheim, Lars -Andre; Stromman, Anders Hammer; Worrell, Ernst; Ramirez, Andrea";;;;;;;;;;;;;;;;;;;;;;;;
"Watson, Laura; Lacressonniere, Gwendoline; Gauss, Michael; Engardt, Magnuz; Andersson, Camilla; Josse, Beatrice; Marecal, Virginie; Nyiri, Agnes; Sobolowski, Stefan; Siour, Guillaume; Szopa, Sophie; Vautard, Robert";;;;;;;;;;;;;;;;;;;;;;;;
"Muffler, Lena; Beierkuhnlein, Carl; Aas, Gregor; Jentsch, Anke; Schweiger, Andreas H.; Zohner, Constantin; Kreyling, Juergen";;;;;;;;;;;;;;;;;;;;;;;;
"Wei, Peng-Sheng; Chiu, Hsuan-Han; Hsieh, Yin-Chih; Yen, Da-Lun; Lee, Chieh; Tsai, Yi-Cheng; Ting, Te-Chuan";;;;;;;;;;;;;;;;;;;;;;;;
"Trancossi, Michele; Pascoa, Jose C.; Xisto, Carlos M.";;;;;;;;;;;;;;;;;;;;;;;;
"Mehra, Promil; Baker, John; Sojka, Robert E.; Bolan, Nanthi; Desbiolles, Jack; Kirkham, Mary B.; Ross, Craig; Gupta, Risha";;;;;;;;;;;;;;;;;;;;;;;;
"Kang, Se-Won; Park, Ju-Wang; Seo, Dong-Cheol; Ok, Yong Sik; Park, Ki-Do; Choi, Ik-Won; Cho, Ju-Sik";;;;;;;;;;;;;;;;;;;;;;;;
"Chowdhury, Shamik; Balasubramanian, Rajasekhar";;;;;;;;;;;;;;;;;;;;;;;;
"Erickson, Peter; Morgenstern, Tracy";;;;;;;;;;;;;;;;;;;;;;;;
"Hui, Zhengchuang; Li, Xiangchuan; Ma, Zhenhua; Xiao, Liang; Zhang, Jun; Chang, Jing";;;;;;;;;;;;;;;;;;;;;;;;
"Carmichael, Matthew J.; Pancost, Richard D.; Lunt, Daniel J.";;;;;;;;;;;;;;;;;;;;;;;;
"Mehmeti, Andi; Angelis-Dimakis, Athanasios; Munoz, Carlos Boigues; Graziadio, Marco; McPhail, Stephen J.";;;;;;;;;;;;;;;;;;;;;;;;
"Brambilla, Mattia; Resano-Mayor, Jaime; Scridel, Davide; Anderle, Matteo; Bogliani, Giuseppe; Braunisch, Veronika; Capelli, Federico; Cortesi, Matteo; Horrenberger, Nathan; Pedrini, Paolo; Sangalli, Beatrice; Chamberlain, Dan; Arlettaz, Raphael; Rubolini, Diego";;;;;;;;;;;;;;;;;;;;;;;;
"do Rio, Alexandre; Sentelhas, Paulo C.; Farias, Jose Renato B.; Sibaldelli, Rubson N. R.; Ferreira, Rodrigo C.";;;;;;;;;;;;;;;;;;;;;;;;
"Dino Alves dos Santos, Gleissy Mary Amaral; dos Santos, Alexandre Rosa; Quintao Teixeira, Luciano Jose; Saraiva, Sergio Henriques; Freitas, Deivid Franca; Pereira, Olavo dos Santos, Jr.; Alvares Soares Ribeiro, Carlos Antonio; Lorenzon, Alexandre Simoes; Eugenio, Fernando Coelho; Neves, Antonio Augusto; Lopes Ribeiro de Queiroz, Maria Eliana; Scherer, Rodrigo";;;;;;;;;;;;;;;;;;;;;;;;
"Rosas-Navarro, Anaid; Langer, Gerald; Ziveri, Patrizia";;;;;;;;;;;;;;;;;;;;;;;;
"Sperotto, Raul A.; Grbic, Vojislava; Pappas, Maria L.; Leiss, Kirsten A.; Kant, Merijn R.; Wilson, Calum R.; Estrella Santamaria, M.; Gao, Yulin";;;;;;;;;;;;;;;;;;;;;;;;
"Kim, Bokhwa; Sarkar, Sudipta";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Jinbo; Mazloff, Matthew R.; Gille, Sarah T.";;;;;;;;;;;;;;;;;;;;;;;;
"Zang, Haixiang; Guo, Mian; Wei, Zhinong; Sun, Guoqiang";;;;;;;;;;;;;;;;;;;;;;;;
"Pereira, Lucas G.; Chagas, Mateus F.; Dias, Marina O. S.; Cavalett, Otavio; Bonomi, Antonio";;;;;;;;;;;;;;;;;;;;;;;;
Lioubimtseva, Elena;;;;;;;;;;;;;;;;;;;;;;;;
"Umair, Aisha; Clausen, Anders; Jorgensen, Bo Norregaard";;;;;;;;;;;;;;;;;;;;;;;;
"Green, J. A. M.; Schmittner, A.";;;;;;;;;;;;;;;;;;;;;;;;
"Juroszek, P.; Racca, P.; Link, S.; Farhumand, J.; Kleinhenz, B.";;;;;;;;;;;;;;;;;;;;;;;;
"Arnell, Magnus; Rahmberg, Magnus; Oliveira, Felipe; Jeppsson, Ulf";;;;;;;;;;;;;;;;;;;;;;;;
"Garcia, Julien; Millet, Dominique; Tonnelier, Pierre; Richet, Sophie; Chenouard, Raphael";;;;;;;;;;;;;;;;;;;;;;;;
"Sugiyama, Masahiro; Asayama, Shinichiro; Ishii, Atsushi; Kosugi, Takanobu; Moore, John C.; Lin, Jolene; Lefale, Penehuro F.; Burns, Wil; Fujiwara, Masatomo; Ghosh, Arunabha; Horton, Joshua; Kurosawa, Atsushi; Parker, Andy; Thompson, Michael; Wong, Pak-Hang; Xia, Lili";;;;;;;;;;;;;;;;;;;;;;;;
"Karimi, Mohsen; Rahimpour, Mohammad Reza; Rafiei, Razieh; Shariati, Alireza; Iranshahi, Davood";;;;;;;;;;;;;;;;;;;;;;;;
Kadzere, C. T.;;;;;;;;;;;;;;;;;;;;;;;;
"Qiu, Xiaopeng; Huang, Tinglin; Zeng, Mingzheng; Shi, Jianchao; Cao, Zhanhui; Zhou, Shilei";;;;;;;;;;;;;;;;;;;;;;;;
"Wagner, Moritz; Lewandowski, Iris";;;;;;;;;;;;;;;;;;;;;;;;
"Nejat, Naghmeh; Mantri, Nitin";;;;;;;;;;;;;;;;;;;;;;;;
"Li, Zhijun; Wang, Kaicun; Zhou, Chunlue; Wang, Laigang";;;;;;;;;;;;;;;;;;;;;;;;
"Held, David; Roger, Charles";;;;;;;;;;;;;;;;;;;;;;;;
"Bucchignani, Edoardo; Mercogliano, Paola; Panitz, Hans-Juergen; Montesarchio, Myriam";;;;;;;;;;;;;;;;;;;;;;;;
"Koertgen, Bastian; Seifried, Daniel; Banerjee, Robi; Vazquez-Semadeni, Enrique; Zamora-Aviles, Manuel";;;;;;;;;;;;;;;;;;;;;;;;
"Tsuda, Nobuhiko; Yoshizawa, Masahito; Iwai, Hiroyuki";;;;;;;;;;;;;;;;;;;;;;;;
"Lu, Fuzhi; Ma, Chunmei; Zhu, Cheng; Lu, Huayu; Zhang, Xiaojian; Huang, Kangyou; Guo, Tianhong; Li, Kaifeng; Li, Lan; Li, Bing; Zhang, Wenqing";;;;;;;;;;;;;;;;;;;;;;;;
"Hu, Chunsheng; Xu, Youpeng; Han, Longfei; Yang, Liu; Xu, Guanglai";;;;;;;;;;;;;;;;;;;;;;;;
Sainju, Upendra M.;;;;;;;;;;;;;;;;;;;;;;;;
"Gang, Chengcheng; Wang, Zhaoqi; Zhou, Wei; Chen, Yizhao; Li, Jianlong; Cheng, Jimin; Guo, Liang; Odeh, Inakwu; Chen, Chun";;;;;;;;;;;;;;;;;;;;;;;;
"Zhang, Qiu-Fang; Laanbroek, Hendrikus J.";;;;;;;;;;;;;;;;;;;;;;;;
"Langejans, Geeske H. J.; Dusseldorp, Gerrit L.; Thackeray, J. Francis";;;;;;;;;;;;;;;;;;;;;;;;
"Renou-Wilson, F.; Mueller, C.; Moser, G.; Wilson, D.";;;;;;;;;;;;;;;;;;;;;;;;
"Ali, Shakir; Mishra, P. K.; Islam, Adlul; Alam, N. M.";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Chun; Li, Shouchun; Lai, Derrick Y. F.; Wang, Weiqi; Ma, Yongyue";;;;;;;;;;;;;;;;;;;;;;;;
"Jankowski, K. J.; Schindler, D. E.";;;;;;;;;;;;;;;;;;;;;;;;
"Wuensch, Christoph; Kocina, Robin";;;;;;;;;;;;;;;;;;;;;;;;
"Checa-Garcia, R.; Shine, K. P.; Hegglin, M. I.";;;;;;;;;;;;;;;;;;;;;;;;
"Rafael Barboza, Francisco; Defeo, Omar";;;;;;;;;;;;;;;;;;;;;;;;
"Chen, Xi; Li, Ning; Liu, Jiawei; Zhang, Zhengtao; Liu, Yuan";;;;;;;;;;;;;;;;;;;;;;;;
"Kou, Dan; Ma, Wenhong; Ding, Jinzhi; Zhang, Beibei; Fang, Kai; Hu, Huifeng; Yu, Jianchun; Wang, Tian; Qin, Shuqi; Zhao, Xia; Fang, Jingyun; Yang, Yuanhe";;;;;;;;;;;;;;;;;;;;;;;;
"Ceppi, Paulo; Brient, Florent; Zelinka, Mark D.; Hartmann, Dennis L.";;;;;;;;;;;;;;;;;;;;;;;;
"Nendel, Claas; Melzer, Dennis; Thorburn, Peter J.";;;;;;;;;;;;;;;;;;;;;;;;
"Hsu, Kuo-Wei; Chao, Jen-Chih; Chan, Hsiao-Sung; Wu, Pei-Chen";;;;;;;;;;;;;;;;;;;;;;;;
"Liu, Yonggang; Zhang, Ming; Liu, Zhengyu; Xia, Yan; Huang, Yi; Peng, Yiran; Zhu, Jiang";;;;;;;;;;;;;;;;;;;;;;;;
"Edwards, David P.; Lim, Felix; James, Rachael H.; Pearce, Christopher R.; Scholes, Julie; Freckleton, Robert P.; Beerling, David J.";;;;;;;;;;;;;;;;;;;;;;;;
"Lavrov, A. S.; Sterin, A. M.";;;;;;;;;;;;;;;;;;;;;;;;
"Bothale, Rajashree Vinod; Katpatal, Yashwant B.";;;;;;;;;;;;;;;;;;;;;;;;
"Menail, Ahmed Hichem; Piot, Niels; Meeus, Ivan; Smagghe, Guy; Loucif-Ayad, Wahida";;;;;;;;;;;;;;;;;;;;;;;;
"Bell, James R.; Botham, Marc S.; Henrys, Peter A.; Leech, David, I; Pearce-Higgins, James W.; Shortall, Chris R.; Brereton, Tom M.; Pickup, Jon; Thackeray, Stephen J.";;;;;;;;;;;;;;;;;;;;;;;;
"Tandon, Neil F.; Nie, Ji; Zhang, Xuebin";;;;;;;;;;;;;;;;;;;;;;;;
"Md Sayem, Abu Sadat; Guo, Zhengtang; Wu, Haibin; Zhang, Chunxia; Yang, Fan; Xiao, Guoqiao; He, Zhilin";;;;;;;;;;;;;;;;;;;;;;;;
"Wang, Xiaoqin; Ledgard, Stewart; Luo, Jiafa; Guo, Yongqin; Zhao, Zhanqin; Guo, Liang; Liu, Song; Zhang, Nannan; Duan, Xueqin; Ma, Lin";;;;;;;;;;;;;;;;;;;;;;;;
"Cheng He-Qin; Chen Ji-Yu";;;;;;;;;;;;;;;;;;;;;;;;
"Ingram, Dewayne L.; Hall, Charles R.; Knight, Joshua";;;;;;;;;;;;;;;;;;;;;;;;
"Stylianou, Katerina S.; Heller, Martin C.; Fulgoni, Victor L., III; Ernstoff, Alexi S.; Keoleian, Gregory A.; Jolliet, Olivier";;;;;;;;;;;;;;;;;;;;;;;;
Macko, Stephen A.;;;;;;;;;;;;;;;;;;;;;;;;
"Grotti, Marco; Pizzini, Sarah; Abelmoschi, Maria Luisa; Cozzi, Giulio; Piazza, Rossano; Soggia, Francesco";;;;;;;;;;;;;;;;;;;;;;;;
"Duan, Lei; Cao, Long; Bala, Govindasamy; Caldeira, Ken";;;;;;;;;;;;;;;;;;;;;;;;
"Manzello, Derek P.; Matz, Mikhail, V; Enochs, Ian C.; Valentino, Lauren; Carlton, Renee D.; Kolodziej, Graham; Serrano, Xaymara; Towle, Erica K.; Jankulak, Mike";;;;;;;;;;;;;;;;;;;;;;;;
"Mehmeti, Andi; Perez-Trujillo, Juan Pedro; Elizalde-Blancas, Francisco; Angelis-Dimakis, Athanasios; McPhail, Stephen J.";;;;;;;;;;;;;;;;;;;;;;;;
"Lazzerini, G.; Lucchetti, S.; Nicese, F. P.";;;;;;;;;;;;;;;;;;;;;;;;
"Harpenslager, Sarah F.; van den Elzen, Eva; Kox, Martine A. R.; Smolders, Alfons J. P.; Ettwig, Katharina F.; Lamers, Leon P. M.";;;;;;;;;;;;;;;;;;;;;;;;
"Rivera, Ximena C. Schmidt; Azapagic, Adisa";;;;;;;;;;;;;;;;;;;;;;;;
"Venegas-Gonzalez, Alejandro; Junent, Fidel Roig; Gutierrez, Alvaro G.; Tomazello Filho, Mario";;;;;;;;;;;;;;;;;;;;;;;;
"Yuan, Chaoqing; Xu, Jun";;;;;;;;;;;;;;;;;;;;;;;;
"Fichera, Alberto; Fortuna, Luigi; Frasca, Mattia; Volpe, Rosaria";;;;;;;;;;;;;;;;;;;;;;;;
"Gabriel, Corey J.; Robock, Alan; Xia, Lili; Zambri, Brian; Kravitz, Ben";;;;;;;;;;;;;;;;;;;;;;;;
"Howe, Bruce M.; Arbic, Brian K.; Aucan, Jerome; Barnes, Christopher R.; Bayliff, Nigel; Becker, Nathan; Butler, Rhett; Doyle, Laurie; Elipot, Shane; Johnson, Gregory C.; Landerer, Felix; Lentz, Stephen; Luther, Douglas S.; Muller, Malte; Mariano, John; Panayotou, Kate; Rowe, Charlotte; Ota, Hiroshi; Song, Y. Tony; Thomas, Maik; Thomas, Preston N.; Thompson, Philip; Tilmann, Frederik; Weber, Tobias; Weinstein, Stuart";;;;;;;;;;;;;;;;;;;;;;;;
"Garbelli, Claudio; Angiolini, Lucia; Brand, Uwe; Shen, Shu-zhong; Jadoul, Flavio; Posenato, Renato; Azmy, Karem; Cao, Chang-qun";;;;;;;;;;;;;;;;;;;;;;;;
"Gonzalez, Sergio; Jimenez, Elena; Ballesteros, Bernabe; Martinez, Ernesto; Albaladejo, Jose";;;;;;;;;;;;;;;;;;;;;;;;
"Carozza, David A.; Bianchi, Daniele; Galbraith, Eric D.";;;;;;;;;;;;;;;;;;;;;;;;
